2010-01,0.8664033333333332
2010-02,0.7611195652173912
2010-03,0.5772403846153845
2010-04,0.7753722222222222
2010-05,0.5548178571428569
2010-06,0.5830787878787881
2010-07,0.748538888888889
2010-08,0.9302
2010-09,0.6882162790697675
2010-10,0.7065171428571427
2010-11,0.7505804878048781
2010-12,0.6946103448275862
2011-01,0.5429257142857141
2011-02,0.7081433333333335
2011-03,0.7405600000000001
2011-04,0.8707451612903224
2011-05,0.7816523809523809
2011-06,0.7626054054054056
2011-07,0.7248223684210525
2011-08,0.7940077922077922
2011-09,0.6882972222222219
2011-10,0.8229212121212119
2011-11,0.6239440860215056
2011-12,0.7037513274336283
2012-01,0.7694682926829267
2012-02,0.7117649999999996
2012-03,0.7366032467532468
2012-04,0.7499615384615383
2012-05,0.7102770833333333
2012-06,0.7196843537414965
2012-07,0.7097999999999997
2012-08,0.7471747826086953
2012-09,0.8267431818181818
2012-10,0.7336819819819824
2012-11,0.6856015384615383
2012-12,0.674858602150538
2013-01,0.7925700892857144
2013-02,0.7389995049504954
2013-03,0.7406893129770995
2013-04,0.6673356643356646
2013-05,0.6789371212121208
2013-06,0.6767591549295776
2013-07,0.7185639097744366
2013-08,0.7266732718894008
2013-09,0.6744439759036145
2013-10,0.6952418439716309
2013-11,0.6927050420168068
2013-12,0.6773488372093024
2014-01,0.6675380681818184
2014-02,0.6352434579439251
2014-03,0.6773691756272402
2014-04,0.610292531120332
2014-05,0.5941484745762713
2014-06,0.7217073746312688
2014-07,0.6555918181818182
2014-08,0.6066696428571426
2014-09,0.5954264591439686
2014-10,0.6549009803921567
2014-11,0.6895140350877187
2014-12,0.6203263736263737
2015-01,0.721848299319728
2015-02,0.6712603125
2015-03,0.6443958791208793
2015-04,0.6889727722772274
2015-05,0.6926606469002691
2015-06,0.6993034482758625
2015-07,0.6123093406593407
2015-08,0.6230483870967741
2015-09,0.6700339805825242
2015-10,0.714830952380952
2015-11,0.6713692913385827
2015-12,0.6958727748691104
2016-01,0.6904600694444449
2016-02,0.7102946360153257
2016-03,0.6314789682539681
2016-04,0.7035518796992482
2016-05,0.6859231746031745
2016-06,0.7309460063897762
2016-07,0.7078664819944597
2016-08,0.725364857142858
2016-09,0.733506179775281
2016-10,0.7571633757961787
2016-11,0.7470927777777773
2016-12,0.7149266233766233
2017-01,0.7426711711711709
2017-02,0.712506172839506
2017-03,0.7457850574712644
2017-04,0.7597064516129033
2017-05,0.7074059829059829
2017-06,0.7526801369863015
2017-07,0.747126900584795
2017-08,0.6959489626556019
2017-09,0.6973657142857138
2017-10,0.6564057416267945
2017-11,0.6202781249999999
2017-12,0.6358647727272726
2018-01,0.7043993939393939
2018-02,0.7955076923076921
2018-03,0.723628125
2018-04,0.6744444444444445
2018-05,0.6315163934426234
2018-06,0.69915619047619
2018-07,0.6073051546391751
2018-08,0.6757987179487175
2018-09,0.6565393939393933
2018-10,0.6184232558139534
2018-11,0.6493854545454546
2018-12,0.6186123595505617
2019-01,0.703871111111111
2019-02,0.6357534883720931
2019-03,0.8272742857142857
2019-04,0.7807192307692306
2019-05,0.6177999999999998
